RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6476,15566030,Tu,497,Germany,Male,41,5,80542.81,1,0,0,88729.22,1
6482,15664752,Jack,606,Germany,Male,39,8,136000.45,2,1,0,31708.53,0
6484,15621195,Ch'eng,619,Germany,Male,41,3,147974.16,2,1,0,170518.83,0
6486,15635197,Glover,640,Germany,Male,26,5,90402.77,1,1,1,3298.65,0
6493,15643121,Chu,753,Germany,Female,35,5,82453.96,2,0,0,18254.75,0
6496,15640852,McGregor,617,Germany,Female,39,5,83348.89,3,1,0,7953.62,1
6497,15789313,Ugorji,595,Germany,Female,44,4,96553.52,2,1,0,143952.24,1
6504,15587978,Boothby,455,Germany,Female,37,6,170057.62,1,0,1,54398.56,0
6506,15761053,Lock,596,Germany,Male,48,2,131326.47,1,0,0,1140.02,1
6509,15700801,Eipper,850,Germany,Male,42,6,84445.68,3,0,1,60021.34,1
6510,15730590,Ko,738,Germany,Female,40,1,115409.18,2,0,0,180456.8,0
6518,15795246,Kaeppel,628,Germany,Female,51,9,155903.82,2,1,1,71159.84,0
6520,15571869,Lei,669,Germany,Female,50,4,112650.89,1,0,0,166386.22,1
6522,15748231,Hargreaves,700,Germany,Male,35,4,95853.39,2,1,0,192933.37,0
6525,15743293,Waters,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
6531,15808851,Bufkin,511,Germany,Female,75,9,105609.17,1,0,1,105425.18,0
6541,15656322,Sandover,571,Germany,Male,33,3,71843.15,1,1,0,26772.04,0
6544,15796218,Wei,814,Germany,Male,29,1,131968.57,2,1,1,147693.92,0
6551,15617331,Sergeyeva,637,Germany,Female,39,3,109698.41,1,1,1,88391.29,1
6553,15636407,Beatham,793,Germany,Female,34,5,127758.09,1,1,0,143357.03,0
6554,15607526,Lu,638,Germany,Male,50,1,102645.48,1,1,0,168359.98,1
6557,15612207,Hill,840,Germany,Female,51,1,87779.83,1,0,1,36687.11,1
6560,15773852,Hayes,533,Germany,Male,38,4,70362.52,2,1,1,104189.46,0
6562,15650538,Sun,445,Germany,Female,48,7,168286.58,1,1,0,16645.77,1
6564,15780359,Storey,643,Germany,Male,25,4,115142.9,1,1,1,148098.95,0
6565,15737104,Lawson,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
6567,15709523,Yao,525,Germany,Female,30,0,157989.21,2,1,1,100687.67,0
6569,15776725,Kerr,724,Germany,Male,54,8,172192.49,1,1,1,136902.01,0
6570,15604706,Blake,581,Germany,Male,38,1,133105.47,1,1,0,105732.9,1
6574,15690332,Wang,647,Germany,Male,35,3,192407.97,1,1,1,40145.28,0
6575,15661290,Hightower,785,Germany,Female,38,9,107199.75,1,0,0,146398.51,0
6576,15651883,Genovesi,794,Germany,Female,55,6,115796.7,1,1,0,160526.36,1
6578,15715532,Lai,687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0
6581,15673074,Obidimkpa,527,Germany,Female,30,6,126663.51,1,1,1,162267.91,0
6582,15598744,Ch'ang,576,Germany,Female,71,6,140273.47,1,1,1,193135.25,1
6584,15613180,Miranda,727,Germany,Male,21,8,153344.72,1,1,1,163295.87,0
6585,15584229,Simon,671,Germany,Female,23,9,123943.18,1,1,1,159553.27,0
6587,15699515,Manfrin,643,Germany,Male,33,7,98630.31,2,1,1,40250.82,0
6590,15673790,Taylor,498,Germany,Male,45,7,109200.74,2,0,1,165990.44,0
6594,15581332,Pan,655,Germany,Female,30,1,83173.98,2,1,1,184259.6,0
6602,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,1
6603,15580872,Chinweike,761,Germany,Female,38,1,120530.13,2,1,0,109394.62,0
6608,15598259,Gregory,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0
6618,15700826,Ko,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,0
6619,15756301,Daniels,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,0
6640,15583076,Deleon,588,Germany,Male,41,6,106116.56,2,1,0,198766.61,0
6645,15567893,Lei,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,0
6651,15655252,Larionova,758,Germany,Male,41,10,79857.64,1,1,1,78088.17,0
6654,15666559,Gould,608,Germany,Male,23,8,197715.93,2,1,1,116124.28,0
6657,15795640,Mai,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,0
6660,15584749,Humphries,668,Germany,Male,39,4,79896.0,1,1,0,38466.39,0
6664,15766185,She,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,0
6688,15662908,Davidson,795,Germany,Male,38,7,125903.22,2,1,1,127068.92,0
6691,15579223,Niu,573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0
6695,15576706,Ajuluchukwu,651,Germany,Male,37,9,114453.58,1,0,1,175820.91,0
6703,15792668,Hamilton,661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1
6704,15583863,Chimaobim,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,1
6705,15681878,Fan,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,1
6708,15735909,McDonald,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1
6710,15587647,Browne,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,1
6712,15727499,Boyle,666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0
6722,15715638,Ch'ang,824,Germany,Male,77,3,27517.15,2,0,1,2746.41,0
6724,15766810,Onyemauchechi,699,Germany,Female,51,2,92246.14,2,0,1,91346.03,0
6726,15639552,Mellor,603,Germany,Female,40,8,148897.02,1,0,0,105052.9,0
6729,15715208,Watkins,804,Germany,Female,33,10,138335.96,1,1,1,80483.76,0
6730,15619608,Ojiofor,454,Germany,Female,50,10,92895.56,1,1,0,154344.0,1
6739,15612358,Christie,573,Germany,Male,35,9,134498.54,2,1,1,119924.8,0
6741,15618816,Yu,670,Germany,Female,40,2,147171.2,1,0,1,69850.04,0
6744,15616213,Levy,555,Germany,Female,51,9,138214.5,1,1,0,198715.27,1
6767,15593510,Capon,638,Germany,Female,33,5,129335.65,1,1,1,56585.2,1
6772,15621818,Anayolisa,747,Germany,Male,29,7,117726.33,1,1,1,175398.34,0
6779,15613463,Hackett,679,Germany,Female,50,6,132598.38,2,1,1,184017.98,0
6785,15570912,Ogbonnaya,728,Germany,Female,32,9,127772.1,2,1,1,152643.48,0
6789,15800268,Costa,825,Germany,Male,37,6,118050.79,1,0,1,52301.15,0
6792,15599591,Martin,600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0
6794,15611669,Nyhan,623,Germany,Male,50,7,126608.37,1,0,1,645.61,1
6798,15811978,Trevisani,693,Germany,Male,46,2,104763.41,1,1,1,62368.33,0
6809,15720134,Reynolds,709,Germany,Male,30,9,115479.48,2,1,1,134732.99,0
6811,15642996,Tsai,546,Germany,Female,42,9,86351.85,2,1,0,57380.13,0
6813,15605059,Mackie,576,Germany,Male,63,3,148843.56,1,1,0,69414.13,1
6814,15568088,Jamieson,481,Germany,Male,44,3,163714.52,1,1,0,96123.72,0
6823,15605264,Walker,669,Germany,Male,47,0,63723.78,2,1,1,181928.25,0
6829,15806134,Storey,707,Germany,Male,34,9,162691.16,2,1,0,94912.78,0
6832,15696989,Chukwueloka,469,Germany,Female,52,8,139493.25,3,0,0,150093.32,1
6833,15688498,Chu,594,Germany,Female,21,2,87096.82,2,1,0,168186.11,0
6840,15768282,Perez,724,Germany,Male,36,6,94615.11,2,1,1,10627.21,0
6842,15793491,Cherkasova,714,Germany,Male,26,3,119545.48,2,1,0,65482.94,0
6846,15734085,Crocker,465,Germany,Male,24,5,117154.9,1,1,1,127744.02,0
6852,15779103,Cantamessa,527,Germany,Female,39,9,96748.89,2,1,0,94711.43,0
6858,15629299,Yang,546,Germany,Female,52,1,106074.89,1,1,1,23548.45,1
6859,15771569,Bage,576,Germany,Male,46,4,137367.94,1,1,1,33450.11,0
6861,15785654,Ofodile,727,Germany,Male,45,6,114422.85,2,1,1,104678.78,1
6865,15797381,DeRose,593,Germany,Female,48,3,133903.12,2,1,1,85902.39,1
6866,15598536,Onuchukwu,736,Germany,Female,26,0,84587.9,1,0,1,188037.76,0
6871,15762793,Jones,850,Germany,Female,36,0,136980.23,2,1,1,99019.65,0
6872,15658067,Walker,636,Germany,Female,48,3,120568.41,1,1,0,190160.04,1
6887,15670738,Mazzanti,733,Germany,Male,45,2,113939.36,2,1,0,3218.71,0
6892,15760865,Fan,754,Germany,Female,48,7,141819.02,1,1,0,93550.53,1
6896,15694765,Sabbatini,610,Germany,Male,49,6,113882.33,1,1,0,195813.81,1
6904,15566891,Kinder,584,Germany,Female,41,3,88594.93,1,1,0,178997.89,0
6905,15627185,Terry,744,Germany,Male,29,6,123737.04,2,1,0,141558.04,0
6912,15710087,Nicholls,705,Germany,Female,54,3,125889.3,3,1,0,96013.5,1
6916,15751549,H?,658,Germany,Male,31,2,77082.65,2,0,0,13482.28,0
6918,15640418,Omeokachie,649,Germany,Female,41,4,115897.73,1,1,0,143544.48,0
6926,15618363,Muomelu,659,Germany,Male,29,9,82916.48,1,1,1,84133.48,0
6930,15651627,White,628,Germany,Male,39,1,115341.19,1,1,1,107674.3,1
6942,15628950,Coates,501,Germany,Male,25,6,104013.79,1,1,0,114774.35,0
6943,15617206,Trentino,431,Germany,Male,42,8,120822.86,2,1,0,126153.24,0
6945,15742607,Ermakov,850,Germany,Male,36,7,102800.72,1,1,1,87352.43,0
6946,15747821,K?,554,Germany,Female,31,6,135470.9,1,1,0,107074.81,0
6950,15704681,Yeh,766,Germany,Male,37,2,99660.13,2,0,1,147700.78,0
6954,15579109,Napolitano,574,Germany,Male,35,5,163856.76,1,1,1,15118.2,0
6963,15683892,Fraser,677,Germany,Female,26,3,102395.79,1,1,0,119368.99,0
6969,15721793,Chiu,510,Germany,Female,50,7,123936.54,1,1,1,23768.01,0
6971,15761286,Fan,696,Germany,Female,66,7,119499.42,2,1,1,174027.3,0
6974,15583394,Zuyev,659,Germany,Male,39,8,106259.63,2,1,1,198103.32,0
6981,15748360,Cocci,644,Germany,Female,34,10,122196.99,2,1,1,182099.71,0
6982,15770039,Kuo,572,Germany,Male,39,4,112290.22,1,1,0,49373.97,1
6992,15752801,Bradshaw,518,Germany,Male,29,9,125961.74,2,1,0,160303.08,1
7002,15662854,Manna,681,Germany,Male,48,5,139714.4,2,0,0,73066.72,0
7003,15687688,Hou,564,Germany,Female,32,10,139875.2,2,1,0,15378.23,0
7004,15715750,Okeke,646,Germany,Female,44,2,113063.83,1,0,0,53072.49,1
7009,15638610,Kennedy,635,Germany,Female,65,5,117325.54,1,1,0,155799.86,1
7019,15768600,Harris,805,Germany,Male,50,9,130023.38,1,1,0,62989.82,1
7024,15605791,Li,524,Germany,Male,29,9,144287.6,2,1,0,32063.3,0
7025,15714087,McGill,624,Germany,Female,45,5,151855.33,1,1,0,68794.15,0
7028,15748552,Sal,464,Germany,Male,37,4,155994.15,1,0,0,143665.44,0
7029,15618410,Murray,718,Germany,Male,26,7,147527.03,1,0,0,51099.56,0
7035,15767264,Lawson,465,Germany,Male,53,1,117438.17,1,0,0,74898.8,1
7037,15678882,Hay,540,Germany,Male,37,3,129965.18,1,0,0,19374.08,0
7038,15789611,Lin,568,Germany,Male,46,8,150836.92,1,0,0,64516.8,1
7040,15631685,Lambert,523,Germany,Male,60,1,163894.35,1,0,1,57061.71,0
7044,15704581,Robertson,595,Germany,Male,34,2,87967.42,2,0,1,156309.52,0
7047,15737627,Rivero,589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0
7054,15815271,Ritchie,755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1
7058,15684512,Gibson,818,Germany,Female,72,8,135290.42,2,1,1,63729.72,0
7060,15642934,Mason,669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0
7062,15789201,Thomson,603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0
7064,15766183,Ferguson,580,Germany,Male,76,2,130334.84,2,1,1,51672.08,0
7069,15730793,Russell,699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1
7075,15752139,Salter,682,Germany,Male,36,5,72373.62,2,1,0,36895.99,0
7078,15725776,Lazar,649,Germany,Male,24,7,101195.23,1,0,0,133091.32,0
7080,15704081,Findlay,595,Germany,Male,30,9,130682.11,2,1,1,57862.88,0
7081,15719940,Gibbons,628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1
7085,15571415,Okwudiliolisa,805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1
7092,15763108,Davis,600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1
7094,15644453,Loggia,606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1
7096,15783883,Onwuka,753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1
7099,15642391,Lettiere,621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1
7104,15815040,Ma,552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1
7108,15767358,Obioma,711,Germany,Female,45,1,97486.15,2,1,0,50610.62,0
7113,15801441,Campbell,670,Germany,Female,35,2,79585.96,1,0,1,198802.9,0
7117,15788776,Landor,588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1
7125,15697460,Lai,596,Germany,Male,34,4,99441.21,2,0,1,4802.27,0
7131,15801473,Moore,599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0
7138,15764226,Lu,630,Germany,Female,28,8,106425.75,1,1,1,20344.84,0
7139,15809837,Kent,430,Germany,Female,66,6,135392.31,2,1,1,172852.06,1
7142,15643056,McMillan,755,Germany,Female,38,1,82083.52,1,0,1,10333.78,0
7145,15577515,Sung,554,Germany,Female,55,0,108477.27,1,0,1,140003.0,1
7156,15609070,Findlay,515,Germany,Male,45,7,120961.5,3,1,1,39288.11,1
7157,15650313,Okonkwo,632,Germany,Male,65,6,129472.33,1,1,1,85179.48,0
7159,15591010,McDonald,434,Germany,Male,55,8,109339.17,2,1,0,96405.88,1
7161,15745375,Nnanna,640,Germany,Male,23,3,72012.76,1,1,0,161333.13,0
7165,15713983,Mao,780,Germany,Male,34,5,94108.54,2,1,0,177235.21,0
7166,15709252,Fuller,616,Germany,Female,28,10,105173.99,1,0,1,29835.37,1
7172,15744273,Waterhouse,637,Germany,Male,30,6,122641.56,2,1,0,65618.01,0
7177,15654625,Wilson,495,Germany,Male,39,8,120252.02,2,1,1,10160.23,0
7178,15697310,O'Callaghan,559,Germany,Female,28,3,152264.81,1,0,0,64242.31,0
7183,15573520,Rhodes,692,Germany,Male,49,6,110540.43,2,0,1,107472.99,0
7185,15762799,Alexander,720,Germany,Male,23,0,187861.18,2,1,1,104120.17,0
7186,15686885,Nekrasov,777,Germany,Male,44,3,124655.59,2,0,1,79792.3,0
7191,15774262,Hobson,597,Germany,Male,52,8,83693.34,2,1,1,161083.53,0
7194,15797246,Terry,621,Germany,Female,34,2,91258.52,2,1,0,44857.4,0
7202,15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1
7207,15770995,Sinclair,753,Germany,Female,47,1,131160.85,1,1,0,197444.69,0
7209,15596165,Degtyarev,547,Germany,Male,25,4,98141.57,2,1,1,52309.8,0
7214,15623210,Smith,484,Germany,Female,55,8,149349.58,3,0,0,137519.92,1
7216,15684440,Monaldo,548,Germany,Male,32,2,98986.28,1,1,1,55867.38,0
7224,15729771,Davide,799,Germany,Male,31,9,154586.92,1,0,1,88604.89,1
7226,15793366,Humphreys,781,Germany,Male,35,7,92526.15,2,1,1,173837.54,0
7227,15614813,Cocci,777,Germany,Female,46,0,107362.8,1,1,0,487.3,0
7233,15799785,Ikemefuna,679,Germany,Female,30,4,77949.69,1,1,1,121151.46,0
7240,15772329,Fiorentino,580,Germany,Male,45,8,103741.14,1,1,0,47428.73,1
7246,15763579,Castro,702,Germany,Female,36,2,105264.88,2,1,1,52909.87,0
7248,15663194,Voronova,582,Germany,Female,40,3,110150.43,1,1,1,191757.65,1
7252,15746995,Greco,724,Germany,Male,31,9,138166.3,1,1,0,12920.43,0
7253,15730673,Dietz,567,Germany,Male,40,7,122265.24,1,1,0,138552.74,0
7257,15585928,Hay,821,Germany,Female,31,2,68927.57,1,1,1,25445.0,0
7259,15747757,Trevascus,600,Germany,Female,58,8,118723.11,1,0,0,6209.51,1
7268,15724851,Farmer,507,Germany,Male,31,9,111589.67,1,1,0,150037.19,0
7269,15587266,Douglas,606,Germany,Female,27,6,172310.33,1,0,1,111448.92,0
7270,15675926,Ardis,655,Germany,Male,34,7,118028.35,1,1,0,51226.32,1
7271,15706268,Smith,697,Germany,Male,51,1,147910.3,1,1,1,53581.14,0
7272,15581871,Butler,504,Germany,Male,42,7,131287.36,2,1,1,149697.78,0
7278,15571284,Elmore,756,Germany,Male,32,0,109528.16,2,1,1,56176.31,0
7280,15810485,Sun,486,Germany,Male,37,1,101438.0,1,0,0,51364.56,0
7295,15623668,Johnson,653,Germany,Male,31,2,154741.45,2,0,0,25183.01,0
7296,15696361,Chung,648,Germany,Male,31,7,125681.51,1,0,1,129980.93,0
7297,15607988,Garland,663,Germany,Female,37,8,155303.71,1,1,0,118716.63,0
7298,15637891,Docherty,613,Germany,Female,43,4,140681.68,1,0,1,20134.07,0
7301,15788224,Sanderson,669,Germany,Male,45,1,123949.75,1,0,0,110881.56,0
7302,15702149,Fomin,767,Germany,Female,33,1,144753.21,1,1,1,132480.75,0
7305,15764444,Pan,679,Germany,Male,58,8,125850.53,2,1,1,87008.17,0
7316,15593345,Bradbury,502,Germany,Female,33,6,125241.17,2,1,1,158736.07,0
7317,15811690,Bayley,793,Germany,Male,54,2,128966.13,1,0,0,18633.4,1
7318,15734008,Bartlett,727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1
7320,15762045,Gilchrist,474,Germany,Female,37,5,142688.57,2,1,1,110953.33,0
7321,15778142,Shih,850,Germany,Female,31,1,130089.56,2,1,1,4466.21,0
7329,15689786,Massie,850,Germany,Male,56,1,169743.83,1,0,0,155850.4,1
7333,15711635,Chu,788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0
7339,15796111,Smith,708,Germany,Female,54,8,145151.4,1,0,1,125311.17,1
7350,15717629,Docherty,632,Germany,Male,42,6,59972.26,2,0,1,148172.94,0
7355,15757933,Hardy,733,Germany,Female,30,1,102452.71,1,1,0,21556.95,0
7369,15751137,Lei,850,Germany,Female,36,3,169025.83,1,1,0,174235.06,0
7374,15716347,Griffin,663,Germany,Male,37,7,143625.83,2,0,1,176487.05,0
7375,15696287,Converse,682,Germany,Female,38,1,116520.28,1,1,1,49833.5,1
7381,15625311,Dickinson,589,Germany,Female,41,7,92618.62,1,1,1,101178.85,0
7382,15573077,Nwora,620,Germany,Female,25,8,141825.88,1,1,1,73857.94,1
7387,15664083,Ulyanova,666,Germany,Female,37,2,158468.76,1,0,1,93266.01,0
7396,15808386,Cocci,721,Germany,Female,45,7,138523.2,1,0,0,59604.45,1
7398,15744044,Fiorentini,572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1
7399,15577771,Akabueze,453,Germany,Female,40,1,111524.49,1,1,1,120373.84,1
7401,15802071,Levi,762,Germany,Male,35,1,117458.51,1,0,1,178361.48,1
7410,15688059,Chin,807,Germany,Female,42,9,105356.09,2,1,1,130489.37,0
7412,15698749,He,626,Germany,Female,23,6,85897.95,1,1,0,109742.8,0
7414,15604536,Vachon,850,Germany,Female,31,4,164672.66,1,0,1,61936.1,0
7415,15802869,Ball,737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0
7418,15736533,Monaldo,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
7420,15622507,Hamilton,748,Germany,Female,40,3,103499.09,2,0,0,38153.19,0
7421,15765487,Kuo,753,Germany,Female,38,9,151766.71,1,1,1,180829.99,0
7424,15692430,Milano,699,Germany,Male,36,2,123601.56,2,1,0,103557.85,0
7425,15625501,Wall,570,Germany,Male,38,1,127201.58,1,1,0,147168.28,1
7426,15640521,Chidumaga,552,Germany,Male,33,3,144962.74,1,1,0,58844.84,1
7433,15761047,H?,724,Germany,Male,31,2,160997.54,2,0,1,64831.36,0
7434,15671293,Marcus,779,Germany,Female,37,2,128389.63,1,1,1,6589.16,1
7437,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,1,0,13911.27,1
7448,15740411,Molle,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0
7454,15702571,Wright,778,Germany,Female,35,1,151958.19,3,1,1,131238.37,1
7456,15748499,Johnson,550,Germany,Male,33,4,118400.91,1,0,1,13999.64,1
7458,15668889,Galgano,665,Germany,Female,43,2,116322.27,4,1,0,35640.12,1
7461,15622083,Paterson,647,Germany,Male,30,6,143138.91,2,1,0,2955.46,0
7465,15569682,Leckie,768,Germany,Male,37,9,108308.11,1,1,0,41788.25,1
7466,15772941,Lane,666,Germany,Male,30,3,110153.27,1,0,1,74849.46,0
7467,15586174,Brodney,700,Germany,Female,30,4,116377.48,1,1,1,134417.31,0
7468,15803682,Angelo,651,Germany,Female,37,10,117791.06,2,1,1,75837.58,0
7471,15602456,Afanasyev,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,0
7472,15721569,Chialuka,658,Germany,Female,55,8,119327.93,1,0,1,119439.66,0
7483,15750104,Chan,718,Germany,Male,43,5,132615.73,2,1,0,32999.1,0
7489,15687765,Chukwujamuike,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,0
7497,15608804,Allan,824,Germany,Male,49,8,133231.48,1,1,1,67885.37,0
7500,15790113,Schofield,609,Germany,Female,71,6,113317.1,1,1,0,108258.22,1
7504,15652048,Thompson,563,Germany,Male,44,7,105007.31,2,1,1,197812.16,0
7507,15700300,Okoli,674,Germany,Female,44,4,131593.85,1,0,1,171345.02,1
7508,15642001,Lorenzen,576,Germany,Male,44,9,119530.52,1,1,0,119056.68,1
7509,15580366,Okechukwu,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0
7510,15657228,Anderson,545,Germany,Male,37,9,95829.13,2,0,1,104936.88,0
7519,15779207,Nnamdi,500,Germany,Male,30,2,125495.64,2,1,1,68807.47,0
7521,15665087,Bergamaschi,595,Germany,Female,26,8,118547.72,1,1,1,151192.18,0
7526,15770406,Watson,580,Germany,Male,35,9,121355.19,1,0,1,35671.45,0
7531,15711299,Wilson,711,Germany,Female,52,8,145262.54,1,0,1,131473.31,0
7534,15592773,Eberegbulam,630,Germany,Female,51,0,108449.23,3,0,0,88372.69,1
7536,15737542,Davey,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
7549,15658504,Chiawuotu,584,Germany,Female,62,9,137727.34,2,0,1,121102.9,0
7550,15785705,Thomson,705,Germany,Female,44,10,106731.58,1,1,0,137419.87,1
7565,15759387,McIntosh,598,Germany,Male,38,1,101487.18,1,1,1,75959.1,1
7573,15567919,Lazarev,586,Germany,Male,37,8,167735.69,2,0,1,104665.79,0
7576,15687634,Glover,561,Germany,Male,49,5,94754.0,1,1,1,26691.31,0
7578,15581700,Paterson,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0
7582,15700511,Hanson,708,Germany,Male,42,9,176702.36,2,1,1,104804.74,0
7583,15770255,Onwughara,797,Germany,Female,33,10,83555.58,1,0,0,69767.14,0
7591,15568819,Chiganu,619,Germany,Female,42,8,132796.04,3,1,1,191821.35,1
7593,15583552,Donaldson,674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0
7597,15794868,Nnonso,599,Germany,Male,40,10,137456.28,2,1,1,14113.11,0
7607,15571571,Ting,680,Germany,Female,31,3,127331.46,3,1,1,176433.6,0
7626,15689692,Walker,598,Germany,Male,19,3,150348.37,1,1,1,173784.04,0
7627,15779586,Olisaemeka,822,Germany,Female,46,3,115074.02,2,1,0,26249.86,0
7630,15591107,Flemming,723,Germany,Female,68,3,110357.0,1,0,0,141977.54,1
7631,15748986,Bischof,705,Germany,Male,42,8,166685.92,2,1,1,55313.51,0
7634,15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,0,0,188324.01,1
7635,15707681,Pokrovsky,501,Germany,Male,38,9,88977.39,2,0,1,133403.07,0
7637,15673238,McCarthy,517,Germany,Female,59,8,154110.99,2,1,0,101240.08,1
7639,15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,1,1,37577.66,0
7641,15572361,Chill,790,Germany,Female,34,2,164011.48,1,1,0,199420.41,0
7646,15698522,Thomas,660,Germany,Male,39,9,134599.33,2,1,0,183095.87,0
7651,15810716,Kerr,750,Germany,Male,42,8,151836.36,2,1,0,68695.38,0
7652,15776921,Geoghegan,431,Germany,Male,45,5,83624.55,2,0,0,36899.62,0
7657,15575146,Jamieson,492,Germany,Male,51,8,117808.74,2,1,1,67311.12,0
7662,15701738,Arcuri,612,Germany,Male,44,2,115163.38,1,1,1,97677.52,1
7663,15650591,Calabrese,809,Germany,Male,50,10,118098.62,1,1,1,100720.02,1
7669,15611794,Galloway,526,Germany,Male,61,6,133845.28,2,1,1,45180.8,0
7684,15740356,Palmer,660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0
7686,15769980,Singleton,705,Germany,Female,40,3,92889.91,1,1,1,109496.69,0
7689,15592412,Sun,713,Germany,Male,45,4,131038.14,1,1,0,74005.04,1
7693,15807889,Wood,634,Germany,Male,74,5,108891.7,1,1,0,10078.02,0
7694,15602043,Buccho,770,Germany,Female,46,5,141788.63,2,0,0,164967.21,0
7696,15629985,Eidson,723,Germany,Female,47,10,90450.0,2,0,0,103379.31,1
7697,15679453,Hung,614,Germany,Female,39,8,125997.22,1,1,1,128049.34,1
7704,15806081,Fleming,608,Germany,Female,48,2,127924.25,2,1,0,32202.61,0
7712,15763029,Ch'iu,612,Germany,Male,46,9,161450.03,1,1,1,96961.0,1
7720,15775433,Tang,666,Germany,Male,71,1,53013.29,2,1,1,112222.64,0
7722,15677955,Tsui,757,Germany,Male,33,1,122088.67,1,1,0,42581.09,0
7723,15570086,Lynch,684,Germany,Male,18,9,90544.0,1,0,1,4777.23,0
7732,15629273,Lin,638,Germany,Male,42,8,145177.84,1,1,0,193471.74,1
7734,15596013,Akhtar,694,Germany,Female,58,1,143212.22,1,0,0,102628.56,1
7736,15774936,Liang,543,Germany,Male,41,6,143350.41,1,1,1,192070.16,1
7744,15741643,Chiang,777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0
7749,15585287,Sal,842,Germany,Female,35,9,119948.09,1,1,0,48217.97,1
7754,15777616,Pisani,605,Germany,Male,28,10,113690.83,1,1,0,33114.24,0
7760,15806389,Walton,549,Germany,Female,55,1,137592.31,2,0,1,116548.02,1
7761,15641860,Bradley,764,Germany,Male,34,6,108760.27,2,1,0,166324.79,1
7762,15814237,Watkins,627,Germany,Male,30,3,128770.88,2,1,1,40199.01,0
7765,15751177,Milne,685,Germany,Female,44,2,119657.53,1,1,0,145387.05,1
7766,15613427,Barling,683,Germany,Female,49,7,108797.63,2,0,0,140763.18,0
7768,15748660,Ellis,561,Germany,Female,49,1,102025.32,1,1,0,133051.64,1
7772,15715512,Hsia,850,Germany,Male,29,1,154640.41,1,1,1,164039.51,0
7773,15614168,Alexander,792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1
7774,15679818,Yuan,636,Germany,Male,67,7,136709.35,1,0,1,66753.1,1
7775,15609928,Johnston,850,Germany,Male,43,5,129305.09,2,0,1,19244.58,0
7781,15677387,Folliero,749,Germany,Female,33,10,76692.22,1,0,1,30396.43,0
7790,15621466,Waters,606,Germany,Male,38,3,99897.53,1,0,0,37054.65,0
7792,15570299,Martin,584,Germany,Female,31,6,152622.34,1,1,0,99298.8,0
7796,15604497,Beale,458,Germany,Male,44,7,84386.57,1,1,0,178642.73,0
